OrderID,OrderDate,CustomerID,CustomerSegment,ProductCategory,ProductName,UnitPrice,Quantity,Discount,Region,PaymentMode,Revenue,Year,Month,Day,Weekday,RevenuePerItem,DiscountAmount,OrdersPerCustomer,CustomerLifetimeValue,HighRevenueOrder
100320,2023-11-16,1168,Home Office,Clothing,Table,6431.24,7.0,0.2,West,Card,36014.94,2023,11,16,Thursday,5144.9914285714285,9003.736,1,36014.94,False
100321,2023-11-17,1160,Home Office,Clothing,Chair,42553.49,1.0,0.17,North,Cash,35319.4,2023,11,17,Friday,35319.4,7234.0933,11,1130685.52,False
100322,2023-11-18,1067,Corporate,Electronics,T-Shirt,17361.28,2.0,0.28,South,UPI,25000.24,2023,11,18,Saturday,12500.12,9722.3168,3,300601.25,False
100323,2023-11-19,1032,Corporate,Clothing,Laptop,1736.72,1.0,0.18,West,UPI,1424.11,2023,11,19,Sunday,1424.11,312.6096,7,736400.43,False
100324,2023-11-20,1141,Corporate,Electronics,Jeans,2784.39,9.0,0.16,West,Card,21049.99,2023,11,20,Monday,2338.887777777778,4009.5216,5,217449.27,False
100325,2023-11-21,1020,Consumer,Clothing,T-Shirt,7280.09,9.0,0.23,East,Cash,50451.02,2023,11,21,Tuesday,5605.668888888888,15069.7863,7,834677.9,False
100326,2023-11-22,1047,Corporate,Clothing,T-Shirt,10826.99,7.0,0.21,West,UPI,59873.25,2023,11,22,Wednesday,8553.32142857143,15915.675299999997,8,874951.82,False
100327,2023-11-23,1147,Corporate,Clothing,T-Shirt,33324.28,3.0,0.06,South,Card,93974.47,2023,11,23,Thursday,31324.823333333334,5998.3704,5,605009.5,True
100328,2023-11-24,1127,Corporate,Electronics,T-Shirt,26609.405,5.0,0.14,South,Card,34549.85,2023,11,24,Friday,6909.969999999999,18626.5835,8,928755.05,False
100329,2023-11-25,1135,Home Office,Electronics,Chair,6119.94,4.0,0.14,West,UPI,21052.59,2023,11,25,Saturday,5263.1475,3427.1664,5,595216.79,False
100330,2023-11-26,1134,Home Office,Furniture,Jeans,38283.01,7.0,0.11,North,UPI,238503.15,2023,11,26,Sunday,34071.87857142857,29477.9177,5,655760.9,True
100331,2023-11-27,1194,Consumer,Clothing,Jeans,26609.405,9.0,0.16,East,Cash,254156.24,2023,11,27,Monday,28239.58222222222,38317.5432,6,937837.39,True
100332,2023-11-28,1144,Consumer,Furniture,Jeans,21879.15,2.0,0.12,North,Card,38507.3,2023,11,28,Tuesday,19253.65,5250.996,10,845496.14,False
100333,2023-11-29,1127,Home Office,Furniture,Mobile,27555.63,8.0,0.06,West,UPI,207218.34,2023,11,29,Wednesday,25902.2925,13226.7024,8,928755.05,True
100334,2023-11-30,1032,Home Office,Electronics,Table,15736.8,9.0,0.12,South,Card,124635.46,2023,11,30,Thursday,13848.384444444446,16995.744,7,736400.43,True
100335,2023-12-01,1175,Home Office,Electronics,Jeans,24228.52,9.0,0.02,East,Cash,213695.55,2023,12,1,Friday,23743.949999999997,4361.1336,3,457193.20999999996,True
100336,2023-12-02,1186,Corporate,Furniture,T-Shirt,25432.3,7.0,0.17,North,UPI,147761.66,2023,12,2,Saturday,21108.808571428573,30264.437,7,813394.59,True
100337,2023-12-03,1114,Corporate,Clothing,T-Shirt,19484.42,9.0,0.26,North,Cash,129766.24,2023,12,3,Sunday,14418.471111111112,45593.542799999996,7,542650.61,True
100338,2023-12-04,1118,Home Office,Electronics,Jeans,45347.3,9.0,0.22,West,Card,318338.05,2023,12,4,Monday,35370.89444444444,89787.65400000001,3,507310.93,True
100339,2023-12-05,1021,Corporate,Clothing,Jeans,999.88,3.0,0.11,East,Cash,2669.68,2023,12,5,Tuesday,889.8933333333333,329.9604,4,257936.2,False
100340,2023-12-06,1157,Corporate,Clothing,T-Shirt,39152.13,4.0,0.03,South,Cash,151910.26,2023,12,6,Wednesday,37977.565,4698.2555999999995,4,699118.47,True
100341,2023-12-07,1037,Consumer,Furniture,Mobile,6394.26,2.0,0.06,West,Card,12021.21,2023,12,7,Thursday,6010.605,767.3112,5,362951.96,False
100342,2023-12-08,1108,Home Office,Furniture,Laptop,39917.86,3.0,0.16,East,Cash,100593.01,2023,12,8,Friday,33531.003333333334,19160.5728,7,929074.86,True
100343,2023-12-09,1050,Home Office,Furniture,Laptop,30872.41,5.0,0.06,North,Card,145100.33,2023,12,9,Saturday,29020.066,9261.722999999998,8,757100.53,True
100344,2023-12-10,1181,Corporate,Furniture,Jeans,42195.25,5.0,0.16,West,UPI,177220.05,2023,12,10,Sunday,35444.009999999995,33756.2,3,313861.13,True
100345,2023-12-11,1007,Home Office,Electronics,Chair,5056.21,6.0,0.07,North,Card,28213.65,2023,12,11,Monday,4702.275000000001,2123.6082,9,683338.46,False
100346,2023-12-12,1026,Consumer,Electronics,Jeans,28037.24,7.0,0.25,North,Card,147195.51,2023,12,12,Tuesday,21027.93,49065.170000000006,6,853668.75,True
100347,2023-12-13,1026,Consumer,Furniture,Jeans,25154.18,7.0,0.12,West,UPI,154949.75,2023,12,13,Wednesday,22135.678571428572,21129.5112,6,853668.75,True
100348,2023-12-14,1020,Consumer,Electronics,Laptop,35368.42,1.0,0.07,West,Card,32892.63,2023,12,14,Thursday,32892.63,2475.7894,7,834677.9,False
100349,2023-12-15,1029,Home Office,Furniture,T-Shirt,26807.67,2.0,0.24,West,UPI,40747.66,2023,12,15,Friday,20373.83,12867.681599999998,6,452153.99,False
100350,2023-12-16,1096,Home Office,Clothing,Jeans,27128.58,9.0,0.1,West,UPI,219741.5,2023,12,16,Saturday,24415.722222222223,24415.722000000005,2,289406.48,True
100351,2023-12-17,1027,Home Office,Clothing,T-Shirt,21593.88,2.0,0.03,West,Card,41892.13,2023,12,17,Sunday,20946.065,1295.6328,9,1266081.74,False
100352,2023-12-18,1110,Home Office,Clothing,T-Shirt,15579.95,6.0,0.17,North,Cash,77588.15,2023,12,18,Monday,12931.358333333332,15891.549000000003,9,730670.48,False
100353,2023-12-19,1191,Home Office,Furniture,Chair,24216.77,1.0,0.17,South,Cash,20099.92,2023,12,19,Tuesday,20099.92,4116.8509,8,1327704.3900000001,False
100354,2023-12-20,1196,Consumer,Clothing,T-Shirt,6100.92,3.0,0.21,South,UPI,14459.18,2023,12,20,Wednesday,4819.7266666666665,3843.5796000000005,5,452569.55,False
100355,2023-12-21,1060,Corporate,Electronics,Laptop,48083.36,2.0,0.07,West,Cash,89435.05,2023,12,21,Thursday,44717.525,6731.670400000001,6,564147.35,True
100356,2023-12-22,1047,Consumer,Clothing,Mobile,35777.66,5.0,0.13,North,Cash,93379.69,2023,12,22,Friday,18675.938000000002,23255.479000000003,8,874951.82,True
100357,2023-12-23,1146,Home Office,Clothing,Mobile,47632.86,5.0,0.08,South,Card,219111.16,2023,12,23,Saturday,43822.232,19053.144,10,580023.13,True
100358,2023-12-24,1003,Consumer,Clothing,Table,11491.02,6.0,0.02,South,UPI,67567.2,2023,12,24,Sunday,11261.199999999999,1378.9224,4,458501.97,False
100359,2023-12-25,1034,Home Office,Electronics,Jeans,43991.18,9.0,0.26,South,UPI,292981.26,2023,12,25,Monday,32553.473333333335,102939.3612,5,1068645.37,True
100360,2023-12-26,1191,Home Office,Furniture,Laptop,40477.74,4.0,0.22,North,Card,126290.55,2023,12,26,Tuesday,31572.6375,35620.411199999995,8,1327704.3900000001,True
100361,2023-12-27,1048,Consumer,Electronics,T-Shirt,33922.19,7.0,0.09,West,Cash,216084.35,2023,12,27,Wednesday,30869.192857142858,21370.9797,4,430447.93,True
100362,2023-12-28,1016,Home Office,Furniture,Mobile,31326.45,6.0,0.18,West,UPI,154126.13,2023,12,28,Thursday,25687.688333333335,33832.566,5,721075.01,True
100363,2023-12-29,1171,Corporate,Furniture,Laptop,15964.17,2.0,0.06,West,Cash,30012.64,2023,12,29,Friday,15006.32,1915.7004,5,481421.57,False
100364,2023-12-30,1157,Home Office,Clothing,Mobile,40857.26,8.0,0.27,East,UPI,238606.4,2023,12,30,Saturday,29825.8,88251.68160000001,4,699118.47,True
100365,2023-12-31,1045,Corporate,Furniture,T-Shirt,25175.47,7.0,0.03,East,UPI,170941.44,2023,12,31,Sunday,24420.205714285716,5286.8487000000005,5,395128.36,True
100366,2024-01-01,1116,Corporate,Electronics,Mobile,26609.405,7.0,0.0,East,UPI,26112.8,2024,1,1,Monday,3730.4,0.0,8,649658.52,False
100367,2024-01-02,1005,Home Office,Electronics,Jeans,15780.59,8.0,0.15,North,UPI,107308.01,2024,1,2,Tuesday,13413.50125,18936.708,4,493358.57999999996,True
100368,2024-01-03,1098,Consumer,Furniture,Jeans,46777.8,1.0,0.17,South,Cash,38825.57,2024,1,3,Wednesday,38825.57,7952.2260000000015,13,2193932.5,False
100369,2024-01-04,1123,Corporate,Clothing,Table,42563.88,1.0,0.17,South,Cash,35328.02,2024,1,4,Thursday,35328.02,7235.8596,6,281091.56,False
100370,2024-01-05,1036,Consumer,Clothing,Table,49098.9,8.0,0.02,North,Cash,384935.38,2024,1,5,Friday,48116.9225,7855.8240000000005,4,691604.77,True
100371,2024-01-06,1023,Corporate,Electronics,Mobile,26609.405,4.0,0.09,North,Cash,114565.61,2024,1,6,Saturday,28641.4025,9579.3858,5,571190.0700000001,True
100372,2024-01-07,1092,Home Office,Clothing,Laptop,12526.0,5.0,0.15,West,Card,53235.5,2024,1,7,Sunday,10647.1,9394.5,7,845917.4500000001,False
100373,2024-01-08,1045,Home Office,Furniture,Jeans,8308.19,8.0,0.06,West,UPI,62477.59,2024,1,8,Monday,7809.69875,3987.9312,5,395128.36,False
100374,2024-01-09,1180,Corporate,Furniture,Laptop,9508.34,5.0,0.26,East,UPI,35180.86,2024,1,9,Tuesday,7036.1720000000005,12360.842,3,357566.02,False
100375,2024-01-10,1094,Home Office,Electronics,Laptop,1185.82,4.0,0.03,East,UPI,4600.98,2024,1,10,Wednesday,1150.245,142.2984,6,297117.0,False
100376,2024-01-11,1098,Corporate,Furniture,Mobile,19655.97,6.0,0.15,North,Card,100245.45,2024,1,11,Thursday,16707.575,17690.373,13,2193932.5,True
100377,2024-01-12,1187,Home Office,Electronics,Laptop,9733.1,5.0,0.21,East,Cash,38445.75,2024,1,12,Friday,7689.15,10219.755,6,395942.47,False
100378,2024-01-13,1115,Consumer,Furniture,Jeans,20700.44,7.0,0.08,South,UPI,133310.83,2024,1,13,Saturday,19044.404285714285,11592.2464,5,308568.05,True
100379,2024-01-14,1190,Home Office,Electronics,T-Shirt,46762.72,7.0,0.19,North,Cash,265144.62,2024,1,14,Sunday,37877.80285714286,62194.41760000001,7,863465.8300000001,True
100380,2024-01-15,1159,Consumer,Clothing,Table,21640.9,4.0,0.25,North,Cash,64922.7,2024,1,15,Monday,16230.675,21640.9,9,621892.4,False
100381,2024-01-16,1160,Home Office,Furniture,T-Shirt,43923.63,5.0,0.06,South,Card,206441.06,2024,1,16,Tuesday,41288.212,13177.089,11,1130685.52,True
100382,2024-01-17,1066,Consumer,Furniture,Laptop,26609.405,3.0,0.28,West,Card,65564.94,2024,1,17,Wednesday,21854.98,22351.9002,4,192165.66999999998,False
100383,2024-01-18,1127,Home Office,Electronics,T-Shirt,12507.15,4.0,0.17,West,Cash,41523.74,2024,1,18,Thursday,10380.935,8504.862000000001,8,928755.05,False
100384,2024-01-19,1017,Consumer,Electronics,Jeans,17921.57,4.0,0.09,South,UPI,65234.51,2024,1,19,Friday,16308.6275,6451.7652,3,530102.5700000001,False
100385,2024-01-20,1024,Corporate,Furniture,Jeans,4379.19,3.0,0.13,South,UPI,11429.69,2024,1,20,Saturday,3809.896666666667,1707.8841,5,383602.99,False
100386,2024-01-21,1053,Corporate,Electronics,Laptop,16806.44,5.0,0.09,East,Card,76469.3,2024,1,21,Sunday,15293.86,7562.897999999999,9,1068759.23,False
100387,2024-01-22,1057,Consumer,Furniture,Mobile,33941.54,5.0,0.22,South,Card,132372.01,2024,1,22,Monday,26474.402000000002,37335.694,9,802861.1900000001,True
100388,2024-01-23,1066,Home Office,Clothing,T-Shirt,3791.13,7.0,0.24,East,Card,20168.81,2024,1,23,Tuesday,2881.2585714285715,6369.0984,4,192165.66999999998,False
100389,2024-01-24,1103,Consumer,Electronics,Mobile,10428.99,4.0,0.25,South,Card,31286.97,2024,1,24,Wednesday,7821.7425,10428.99,8,776938.84,False
100390,2024-01-25,1173,Home Office,Furniture,Mobile,19195.76,4.0,0.3,East,Card,53748.13,2024,1,25,Thursday,13437.0325,23034.911999999997,2,188782.23,False
100391,2024-01-26,1023,Corporate,Clothing,Chair,49106.07,9.0,0.24,South,Card,335885.52,2024,1,26,Friday,37320.613333333335,106069.1112,5,571190.0700000001,True
100392,2024-01-27,1113,Home Office,Clothing,Laptop,39286.12,6.0,0.18,East,Card,193287.71,2024,1,27,Saturday,32214.618333333332,42429.009600000005,3,310009.24,True
100393,2024-01-28,1031,Corporate,Furniture,Table,36727.64,4.0,0.1,East,UPI,132219.5,2024,1,28,Sunday,33054.875,14691.056,3,455046.28,True
100394,2024-01-29,1174,Home Office,Electronics,Jeans,5986.31,2.0,0.16,West,Card,10057.0,2024,1,29,Monday,5028.5,1915.6192,4,428451.77,False
100395,2024-01-30,1085,Home Office,Furniture,Jeans,39093.6,6.0,0.01,South,Card,232215.98,2024,1,30,Tuesday,38702.66333333334,2345.616,9,1133438.48,True
100396,2024-01-31,1150,Home Office,Clothing,Laptop,39306.39,2.0,0.22,East,UPI,61317.97,2024,1,31,Wednesday,30658.985,17294.8116,9,963604.62,False
100397,2024-02-01,1193,Consumer,Furniture,Table,30134.91,5.0,0.13,North,UPI,131086.86,2024,2,1,Thursday,26217.371999999996,19587.6915,5,364741.1,True
100398,2024-02-02,1126,Consumer,Electronics,Jeans,49520.02,6.0,0.01,East,Cash,294148.92,2024,2,2,Friday,49024.82,2971.2012,4,506705.66,True
100399,2024-02-03,1154,Corporate,Clothing,Laptop,16397.64,4.0,0.02,East,Card,64278.75,2024,2,3,Saturday,16069.6875,1311.8111999999999,5,688331.76,False
100400,2024-02-04,1129,Corporate,Furniture,Jeans,47075.37,3.0,0.12,North,Card,124278.98,2024,2,4,Sunday,41426.32666666667,16947.1332,8,961395.91,True
100401,2024-02-05,1016,Consumer,Electronics,Mobile,45753.61,7.0,0.18,South,Card,262625.72,2024,2,5,Monday,37517.96,57649.5486,5,721075.01,True
100402,2024-02-06,1103,Corporate,Clothing,T-Shirt,26609.405,2.0,0.14,West,Card,1327.39,2024,2,6,Tuesday,663.695,7450.633400000001,8,776938.84,False
100403,2024-02-07,1160,Consumer,Electronics,T-Shirt,22615.8,6.0,0.19,West,Cash,109912.79,2024,2,7,Wednesday,18318.798333333332,25782.012,11,1130685.52,True
100404,2024-02-08,1136,Home Office,Clothing,Jeans,48859.79,4.0,0.14,West,UPI,168077.68,2024,2,8,Thursday,42019.42,27361.482400000004,5,767653.39,True
100405,2024-02-09,1042,Corporate,Furniture,Chair,5335.44,6.0,0.2,North,UPI,25610.11,2024,2,9,Friday,4268.3516666666665,6402.528,3,36169.57,False
100406,2024-02-10,1175,Corporate,Electronics,Table,27479.68,4.0,0.07,East,Card,102224.41,2024,2,10,Saturday,25556.1025,7694.310400000001,3,457193.20999999996,True
100407,2024-02-11,1038,Consumer,Clothing,Table,48952.08,4.0,0.03,South,Card,189934.07,2024,2,11,Sunday,47483.5175,5874.2496,8,1093163.24,True
100408,2024-02-12,1169,Corporate,Electronics,Table,27863.67,4.0,0.18,East,Card,91392.84,2024,2,12,Monday,22848.21,20061.842399999998,6,674780.96,True
100409,2024-02-13,1025,Corporate,Electronics,Mobile,9652.8,9.0,0.15,West,Cash,73843.92,2024,2,13,Tuesday,8204.88,13031.279999999999,4,594607.76,False
100410,2024-02-14,1098,Home Office,Furniture,Table,29192.72,7.0,0.01,East,Cash,202305.55,2024,2,14,Wednesday,28900.792857142857,2043.4904000000001,13,2193932.5,True
100411,2024-02-15,1049,Corporate,Electronics,T-Shirt,10381.14,3.0,0.11,North,UPI,27717.64,2024,2,15,Thursday,9239.213333333333,3425.7762,4,560005.5,False
100412,2024-02-16,1152,Home Office,Clothing,Mobile,26081.27,3.0,0.03,North,Card,75896.5,2024,2,16,Friday,25298.833333333332,2347.3143,5,764406.0599999999,False
100413,2024-02-17,1151,Consumer,Clothing,Laptop,3887.3,6.0,0.16,South,Card,19591.99,2024,2,17,Saturday,3265.331666666667,3731.8080000000004,9,901739.0800000001,False
100414,2024-02-18,1012,Corporate,Clothing,Table,30353.04,6.0,0.12,South,Card,160264.05,2024,2,18,Sunday,26710.675,21854.188799999996,5,871842.23,True
100415,2024-02-19,1059,Home Office,Clothing,Table,25936.14,4.0,0.18,West,Card,85070.54,2024,2,19,Monday,21267.635,18674.0208,5,652111.9199999999,False
100416,2024-02-20,1134,Consumer,Furniture,Laptop,37060.04,9.0,0.24,South,Cash,253490.67,2024,2,20,Tuesday,28165.63,80049.68639999999,5,655760.9,True
100417,2024-02-21,1056,Corporate,Electronics,Table,31608.88,4.0,0.09,East,UPI,115056.32,2024,2,21,Wednesday,28764.08,11379.1968,3,283174.13,True
100418,2024-02-22,1035,Consumer,Furniture,Laptop,27570.39,9.0,0.29,North,UPI,176174.79,2024,2,22,Thursday,19574.97666666667,71958.7179,5,528701.8300000001,True
100419,2024-02-23,1172,Corporate,Electronics,Mobile,34550.99,4.0,0.16,North,Cash,116091.33,2024,2,23,Friday,29022.8325,22112.633599999997,5,716367.23,True
100420,2024-02-24,1019,Consumer,Electronics,T-Shirt,7368.31,2.0,0.19,North,Card,11936.66,2024,2,24,Saturday,5968.33,2799.9578,2,35569.54,False
100421,2024-02-25,1064,Consumer,Electronics,Laptop,29848.91,2.0,0.2,South,UPI,47758.26,2024,2,25,Sunday,23879.13,11939.564,5,391362.70999999996,False
100422,2024-02-26,1007,Home Office,Furniture,Chair,8771.11,5.0,0.2,North,UPI,35084.44,2024,2,26,Monday,7016.888000000001,8771.11,9,683338.46,False
100423,2024-02-27,1143,Consumer,Electronics,Laptop,46291.01,4.0,0.15,North,Cash,157389.43,2024,2,27,Tuesday,39347.3575,27774.606,10,1185944.02,True
100424,2024-02-28,1141,Corporate,Furniture,Table,3603.04,7.0,0.13,North,Card,21942.51,2024,2,28,Wednesday,3134.6442857142856,3278.7664,5,217449.27,False
100425,2024-02-29,1114,Corporate,Clothing,Mobile,21632.66,5.0,0.02,West,UPI,106000.03,2024,2,29,Thursday,21200.006,2163.266,7,542650.61,True
100426,2024-03-01,1142,Home Office,Clothing,Jeans,34850.71,6.0,0.01,West,Card,207013.22,2024,3,1,Friday,34502.20333333333,2091.0426,3,544020.71,True
100427,2024-03-02,1091,Corporate,Electronics,Mobile,23009.51,4.0,0.11,South,UPI,81913.86,2024,3,2,Saturday,20478.465,10124.1844,8,1508712.87,False
100428,2024-03-03,1097,Corporate,Furniture,Jeans,4786.34,2.0,0.1,North,Cash,8615.41,2024,3,3,Sunday,4307.705,957.268,4,792534.5900000001,False
100429,2024-03-04,1065,Corporate,Clothing,Laptop,27758.28,9.0,0.12,South,Card,219845.58,2024,3,4,Monday,24427.286666666667,29978.942399999996,3,559144.64,True
100430,2024-03-05,1031,Consumer,Furniture,T-Shirt,32153.27,7.0,0.04,North,Cash,216069.97,2024,3,5,Tuesday,30867.13857142857,9002.9156,3,455046.28,True
100431,2024-03-06,1190,Consumer,Furniture,Chair,35248.86,4.0,0.22,North,UPI,109976.44,2024,3,6,Wednesday,27494.11,31018.9968,7,863465.8300000001,True
100432,2024-03-07,1085,Corporate,Electronics,Mobile,18788.34,3.0,0.26,North,Cash,41710.11,2024,3,7,Thursday,13903.37,14654.905200000001,9,1133438.48,False
100433,2024-03-08,1050,Home Office,Clothing,Table,28270.27,3.0,0.28,South,Cash,61063.78,2024,3,8,Friday,20354.593333333334,23747.026800000003,8,757100.53,False
100434,2024-03-09,1152,Consumer,Electronics,Jeans,22644.19,9.0,0.15,South,Cash,173228.05,2024,3,9,Saturday,19247.56111111111,30569.656499999997,5,764406.0599999999,True
100435,2024-03-10,1185,Home Office,Electronics,Table,33668.39,5.0,0.21,North,UPI,132990.14,2024,3,10,Sunday,26598.028000000002,35351.8095,6,451697.94,True
100436,2024-03-11,1062,Corporate,Clothing,T-Shirt,29261.14,3.0,0.26,East,Card,64959.73,2024,3,11,Monday,21653.243333333336,22823.6892,6,498203.39,False
100437,2024-03-12,1189,Corporate,Clothing,Jeans,26382.66,5.0,0.13,South,Cash,114764.57,2024,3,12,Tuesday,22952.914,17148.729,13,1455580.4000000001,True
100438,2024-03-13,1124,Consumer,Furniture,Mobile,12626.31,2.0,0.09,West,Card,22979.88,2024,3,13,Wednesday,11489.94,2272.7358,1,22979.88,False
100439,2024-03-14,1149,Corporate,Clothing,Laptop,300.52,4.0,0.28,South,UPI,865.5,2024,3,14,Thursday,216.375,336.5824,2,268606.23,False
100440,2024-03-15,1057,Consumer,Furniture,Table,8869.27,2.0,0.15,North,Card,15077.76,2024,3,15,Friday,7538.88,2660.781,9,802861.1900000001,False
100441,2024-03-16,1057,Corporate,Furniture,T-Shirt,6029.89,2.0,0.15,East,Cash,10250.81,2024,3,16,Saturday,5125.405,1808.967,9,802861.1900000001,False
100442,2024-03-17,1085,Corporate,Furniture,Mobile,22564.42,8.0,0.05,North,Cash,171489.59,2024,3,17,Sunday,21436.19875,9025.768,9,1133438.48,True
100443,2024-03-18,1048,Consumer,Clothing,Mobile,30690.46,1.0,0.03,West,Cash,29769.75,2024,3,18,Monday,29769.75,920.7138,4,430447.93,False
100444,2024-03-19,1179,Consumer,Electronics,Mobile,10811.63,7.0,0.25,South,Cash,56761.06,2024,3,19,Tuesday,8108.722857142857,18920.352499999997,6,423637.77,False
100445,2024-03-20,1169,Consumer,Furniture,Mobile,46965.04,5.0,0.18,South,Cash,192556.66,2024,3,20,Wednesday,38511.332,42268.536,6,674780.96,True
100446,2024-03-21,1069,Corporate,Electronics,Jeans,532.77,8.0,0.1,North,Cash,3835.94,2024,3,21,Thursday,479.4925,426.216,4,249025.16,False
100447,2024-03-22,1014,Corporate,Electronics,Mobile,38660.59,1.0,0.06,South,UPI,36340.95,2024,3,22,Friday,36340.95,2319.6353999999997,7,1014337.6900000001,False
100448,2024-03-23,1053,Home Office,Clothing,Table,31335.2,7.0,0.17,West,UPI,182057.51,2024,3,23,Saturday,26008.215714285714,37288.888,9,1068759.23,True
100449,2024-03-24,1187,Consumer,Electronics,T-Shirt,18803.03,5.0,0.18,East,UPI,77092.42,2024,3,24,Sunday,15418.484,16922.727,6,395942.47,False
100450,2024-03-25,1100,Corporate,Electronics,Jeans,26609.405,4.0,0.06,West,Card,10205.96,2024,3,25,Monday,2551.49,6386.257199999999,7,524781.31,False
100451,2024-03-26,1007,Corporate,Clothing,Mobile,31448.83,7.0,0.26,East,Card,162904.94,2024,3,26,Tuesday,23272.134285714284,57236.8706,9,683338.46,True
100452,2024-03-27,1052,Consumer,Furniture,Chair,19403.55,2.0,0.03,South,UPI,37642.89,2024,3,27,Wednesday,18821.445,1164.213,8,1074313.8599999999,False
100453,2024-03-28,1059,Home Office,Electronics,Chair,46826.1,1.0,0.11,East,Card,41675.23,2024,3,28,Thursday,41675.23,5150.871,5,652111.9199999999,False
100454,2024-03-29,1107,Consumer,Clothing,T-Shirt,27191.11,1.0,0.2,East,Card,21752.89,2024,3,29,Friday,21752.89,5438.222000000001,4,440534.51999999996,False
100455,2024-03-30,1004,Home Office,Electronics,Laptop,46994.65,1.0,0.08,South,Cash,43235.08,2024,3,30,Saturday,43235.08,3759.572,6,482016.52,False
100456,2024-03-31,1102,Corporate,Electronics,Laptop,11180.09,5.0,0.25,South,Cash,41925.34,2024,3,31,Sunday,8385.068,13975.1125,6,479184.77,False
100457,2024-04-01,1195,Home Office,Furniture,Jeans,36341.15,7.0,0.22,South,Card,198422.68,2024,4,1,Monday,28346.097142857143,55965.37100000001,2,240589.84999999998,True
100458,2024-04-02,1005,Corporate,Electronics,Jeans,30939.0,2.0,0.24,West,Card,47027.28,2024,4,2,Tuesday,23513.64,14850.72,4,493358.57999999996,False
100459,2024-04-03,1108,Consumer,Clothing,Jeans,37022.53,8.0,0.04,South,UPI,284333.03,2024,4,3,Wednesday,35541.62875,11847.2096,7,929074.86,True
100460,2024-04-04,1115,Consumer,Electronics,Laptop,10890.46,4.0,0.04,North,Card,41819.37,2024,4,4,Thursday,10454.8425,1742.4735999999998,5,308568.05,False
100461,2024-04-05,1093,Consumer,Furniture,Chair,33316.73,3.0,0.09,South,Cash,90954.67,2024,4,5,Friday,30318.22333333333,8995.5171,3,498810.06999999995,True
100462,2024-04-06,1046,Home Office,Furniture,Laptop,25002.41,8.0,0.16,South,Card,168016.2,2024,4,6,Saturday,21002.025,32003.0848,8,699038.86,True
100463,2024-04-07,1098,Corporate,Clothing,Table,37192.68,2.0,0.22,South,UPI,58020.58,2024,4,7,Sunday,29010.29,16364.7792,13,2193932.5,False
100464,2024-04-08,1054,Consumer,Furniture,Mobile,16486.82,3.0,0.25,East,Cash,37095.34,2024,4,8,Monday,12365.113333333333,12365.115,3,643576.48,False
100465,2024-04-09,1167,Consumer,Electronics,Jeans,44524.84,3.0,0.21,West,Cash,105523.87,2024,4,9,Tuesday,35174.62333333333,28050.649199999996,4,723789.94,True
100466,2024-04-10,1051,Corporate,Furniture,Chair,4398.21,1.0,0.28,South,Cash,3166.71,2024,4,10,Wednesday,3166.71,1231.4988,6,394485.66000000003,False
100467,2024-04-11,1143,Consumer,Clothing,T-Shirt,40398.03,6.0,0.22,West,Cash,189062.78,2024,4,11,Thursday,31510.463333333333,53325.3996,10,1185944.02,True
100468,2024-04-12,1012,Corporate,Furniture,T-Shirt,43093.72,2.0,0.09,North,Card,78430.57,2024,4,12,Friday,39215.285,7756.8696,5,871842.23,False
100469,2024-04-13,1113,Corporate,Furniture,Mobile,40899.17,1.0,0.08,North,UPI,37627.24,2024,4,13,Saturday,37627.24,3271.9336,3,310009.24,False
100470,2024-04-14,1123,Corporate,Furniture,Chair,25733.77,2.0,0.21,South,Card,40659.36,2024,4,14,Sunday,20329.68,10808.1834,6,281091.56,False
100471,2024-04-15,1105,Corporate,Clothing,Laptop,22031.57,6.0,0.06,North,Card,124258.05,2024,4,15,Monday,20709.675,7931.365199999998,3,316288.88,True
100472,2024-04-16,1157,Corporate,Furniture,Laptop,49813.86,4.0,0.03,West,Cash,193277.78,2024,4,16,Tuesday,48319.445,5977.6632,4,699118.47,True
100473,2024-04-17,1146,Home Office,Furniture,Table,11612.76,6.0,0.16,East,UPI,58528.31,2024,4,17,Wednesday,9754.718333333332,11148.2496,10,580023.13,False
100474,2024-04-18,1144,Consumer,Electronics,Table,27434.42,9.0,0.25,South,Cash,185182.33,2024,4,18,Thursday,20575.814444444444,61727.44499999999,10,845496.14,True
100475,2024-04-19,1119,Home Office,Clothing,Laptop,33599.64,8.0,0.03,North,Card,260733.21,2024,4,19,Friday,32591.65125,8063.9136,3,365756.54,True
100476,2024-04-20,1062,Consumer,Furniture,T-Shirt,35103.21,1.0,0.24,West,Card,26678.44,2024,4,20,Saturday,26678.44,8424.7704,6,498203.39,False
100477,2024-04-21,1018,Home Office,Clothing,Jeans,10360.43,8.0,0.24,West,Cash,62991.41,2024,4,21,Sunday,7873.92625,19892.0256,4,286610.47,False
100478,2024-04-22,1091,Corporate,Furniture,T-Shirt,32768.91,9.0,0.14,North,Card,253631.36,2024,4,22,Monday,28181.26222222222,41288.826600000015,8,1508712.87,True
100479,2024-04-23,1057,Consumer,Furniture,Table,40954.8,6.0,0.02,West,Card,240814.22,2024,4,23,Tuesday,40135.70333333333,4914.576,9,802861.1900000001,True
100480,2024-04-24,1182,Consumer,Furniture,Mobile,2690.93,5.0,0.05,West,Cash,12781.92,2024,4,24,Wednesday,2556.384,672.7325000000001,4,234497.57,False
